date,years_exp,cid,cfcontrol,leg_totalbills,state,amtsumlag_1,amtsumfwd_1,billsumfwd_1,billsum,amtsum
2008,4,N00026710,0.0,1.0,TX,172.17700000000005,119.499,0.0,0.0,274.04200000000003
2010,6,N00026710,0.0,3.0,TX,119.499,259.962,0.0,0.0,261.907
2012,8,N00026710,0.0,1.0,TX,259.962,282.652,0.0,0.0,323.719
2014,10,N00026710,0.0,2.0,TX,282.652,0.0,0.0,0.0,363.05
2007,3,N00024978,0.0,9.0,TX,436.57199999999995,295.51099999999997,0.0,1.0,273.053
2008,4,N00024978,0.0,5.0,TX,273.053,275.723,1.0,0.0,295.51099999999997
2010,6,N00024978,0.0,3.0,TX,275.723,310.33,0.0,0.0,303.15
2012,8,N00024978,0.0,2.0,TX,310.33,342.102,1.0,0.0,494.844
2014,10,N00024978,0.0,1.0,TX,342.102,0.0,0.0,0.0,447.94
2006,2,N00027281,0.0,3.0,VA,251.50599999999997,354.086,0.0,0.0,1134.512
2007,3,N00027281,0.0,9.0,VA,1134.512,705.54,0.0,0.0,354.086
2008,4,N00027281,0.0,5.0,VA,354.086,0.5,0.0,0.0,705.54
2006,2,N00026314,0.0,3.0,WA,366.848,228.497,0.0,0.0,553.19
2007,3,N00026314,0.0,4.0,WA,553.19,401.642,0.0,0.0,228.497
2008,4,N00026314,0.0,5.0,WA,228.497,230.516,0.0,0.0,401.642
2010,6,N00026314,0.0,3.0,WA,230.516,339.35,1.0,0.0,410.131
2012,8,N00026314,0.0,7.0,WA,339.35,483.495,1.0,1.0,745.1110000000001
2014,10,N00026314,0.0,3.0,WA,483.495,0.0,0.0,0.0,871.778
2006,2,N00026885,0.0,4.0,WA,527.2330000000002,412.685,2.0,0.0,864.487
2007,3,N00026885,0.0,13.0,WA,864.487,875.8689999999997,0.0,2.0,412.685
2008,4,N00026885,0.0,3.0,WA,412.685,393.539,0.0,0.0,875.8689999999997
2010,6,N00026885,0.0,2.0,WA,393.539,363.314,3.0,0.0,1417.269
2012,8,N00026885,0.0,8.0,WA,363.314,299.249,2.0,1.0,452.11800000000005
2014,10,N00026885,0.0,13.0,WA,299.249,0.0,0.0,1.0,454.583
2006,2,N00026914,0.0,1.0,WI,125.963,202.28099999999998,0.0,0.0,222.245
2007,3,N00026914,0.0,5.0,WI,222.245,214.748,0.0,0.0,202.28099999999998
2008,4,N00026914,0.0,7.0,WI,202.28099999999998,185.545,0.0,0.0,214.748
2010,6,N00026914,0.0,6.0,WI,185.545,234.50599999999997,1.0,0.0,242.92700000000002
2012,8,N00026914,0.0,5.0,WI,234.50599999999997,318.39,3.0,1.0,355.376
2014,10,N00026914,0.0,1.0,WI,318.39,0.0,0.0,0.0,406.48800000000006
2006,2,N00027459,0.6503511740293481,1.0,CA,581.07,220.011,1.0,0.0,204.68200000000002
2007,3,N00027459,0.0,8.0,CA,204.68200000000002,331.936,0.0,1.0,220.011
2008,4,N00027459,0.0,10.0,CA,220.011,328.379,0.0,0.0,331.936
2010,6,N00027459,0.0,6.0,CA,328.379,277.45,2.0,0.0,243.523
2012,8,N00027459,0.0,7.0,CA,277.45,426.574,3.0,1.0,354.548
2014,10,N00027459,0.0,2.0,CA,426.574,0.0,0.0,1.0,378.309
2006,2,N00027526,-0.6925895622842925,1.0,OH,464.454,138.884,1.0,0.0,583.826
2007,3,N00027526,0.0,5.0,OH,583.826,447.719,0.0,1.0,138.884
2008,4,N00027526,0.0,3.0,OH,138.884,117.87700000000001,0.0,0.0,447.719
2010,6,N00027526,0.0,2.0,OH,117.87700000000001,196.112,0.0,0.0,204.38299999999998
2012,8,N00027526,0.0,8.0,OH,196.112,0.0,0.0,0.0,87.706
2006,2,N00027565,-0.8705531763797761,3.0,CA,821.0360000000003,192.56099999999998,1.0,0.0,222.609
2007,3,N00027565,0.0,5.0,CA,222.609,179.265,0.0,1.0,192.56099999999998
2008,4,N00027565,0.0,7.0,CA,192.56099999999998,252.71,0.0,0.0,179.265
2010,6,N00027565,0.0,1.0,CA,252.71,300.85,3.0,0.0,277.221
2012,8,N00027565,0.0,6.0,CA,300.85,166.352,0.0,0.0,304.283
2014,10,N00027565,0.0,2.0,CA,166.352,0.0,0.0,0.0,0.0
2007,2,N00027523,0.0,6.0,NJ,244.136,166.997,1.0,0.0,175.51
2008,3,N00027523,0.0,5.0,NJ,175.51,163.201,0.0,1.0,166.997
2010,5,N00027523,0.0,1.0,NJ,163.201,174.024,1.0,0.0,175.412
2012,7,N00027523,0.0,2.0,NJ,174.024,149.01,0.0,0.0,167.68599999999995
2014,9,N00027523,0.0,3.0,NJ,149.01,0.0,0.0,0.0,241.2
2012,6,N00027694,0.0,11.0,MO,927.8739999999999,170.80900000000003,0.0,0.0,3673.594
2013,7,N00027694,0.0,14.0,MO,3673.594,36.0,1.0,0.0,170.80900000000003
2012,6,N00027533,0.0,11.0,RI,778.194,25.75,2.0,4.0,507.154
2013,7,N00027533,0.0,17.0,RI,507.154,73.7,2.0,2.0,25.75
2012,6,N00027441,0.0,2.0,TN,1169.521,35.0,2.0,0.0,1024.462
2013,7,N00027441,0.0,7.0,TN,1024.462,73.812,0.0,2.0,35.0
2012,6,N00027500,0.0,49.0,MN,1060.565,109.2,12.0,2.0,959.5269999999999
2013,7,N00027500,0.0,40.0,MN,959.5269999999999,207.49400000000003,2.0,12.0,109.2
2012,6,N00027503,0.0,156.0,PA,1042.003,199.014,7.0,2.0,2570.996
2013,7,N00027503,0.0,38.0,PA,2570.996,241.074,0.0,7.0,199.014
2012,6,N00027605,0.0,17.0,MT,1339.65,196.903,4.0,2.0,2869.017000000001
2013,7,N00027605,0.0,34.0,MT,2869.017000000001,249.0,1.0,4.0,196.903
2008,2,N00028162,0.0,5.0,AZ,424.86199999999997,348.454,0.0,1.0,1138.5330000000001
2009,3,N00028162,0.0,7.0,AZ,1138.5330000000001,561.934,0.0,0.0,348.454
2010,4,N00028162,0.0,4.0,AZ,348.454,0.0,0.0,0.0,561.934
2008,2,N00027829,0.0,6.0,AZ,511.61800000000005,446.23800000000006,1.0,0.0,882.8380000000003
2009,3,N00027829,0.0,11.0,AZ,882.8380000000003,868.551,0.0,1.0,446.23800000000006
2010,4,N00027829,0.0,18.0,AZ,446.23800000000006,459.624,0.0,0.0,868.551
2012,6,N00027829,0.0,1.0,AZ,459.624,0.0,0.0,0.0,10.0
2008,2,N00026926,0.0,5.0,CA,472.918,479.4,1.0,0.0,1637.4560000000001
2009,3,N00026926,0.0,7.0,CA,1637.4560000000001,886.2710000000003,0.0,1.0,479.4
2010,4,N00026926,0.0,7.0,CA,479.4,342.5619999999999,0.0,0.0,886.2710000000003
2012,6,N00026926,0.0,6.0,CA,342.5619999999999,198.553,0.0,0.0,645.312
2014,8,N00026926,0.0,14.0,CA,198.553,0.0,0.0,0.0,274.986
2008,2,N00028152,0.0,4.0,CA,180.377,523.0219999999998,0.0,0.0,333.635
2009,3,N00028152,0.0,10.0,CA,333.635,810.0319999999997,0.0,0.0,523.0219999999998
2010,4,N00028152,0.0,3.0,CA,523.0219999999998,1412.85,2.0,0.0,810.0319999999997
2012,6,N00028152,0.0,1.0,CA,1412.85,1531.5839999999994,0.0,0.0,1068.823
2014,8,N00028152,0.0,2.0,CA,1531.5839999999994,0.0,0.0,1.0,1654.614
2008,2,N00028133,0.0,4.0,CO,150.77700000000004,98.712,0.0,0.0,199.737
2009,3,N00028133,0.0,8.0,CO,199.737,136.175,0.0,0.0,98.712
2010,4,N00028133,0.0,5.0,CO,98.712,149.178,3.0,0.0,136.175
2012,6,N00028133,0.0,8.0,CO,149.178,142.0,1.0,1.0,304.307
2014,8,N00028133,0.0,3.0,CO,142.0,0.0,0.0,0.0,193.75
2008,0,N00027510,0.0,4.0,CO,406.777,444.162,1.0,0.0,439.712
2009,0,N00027510,0.0,4.0,CO,439.712,1644.0520000000001,0.0,1.0,444.162
2010,0,N00027510,0.0,4.0,CO,444.162,521.499,0.0,0.0,1644.0520000000001
2012,0,N00027510,0.0,1.0,CO,521.499,571.6990000000002,1.0,0.0,1331.11
2014,0,N00027510,0.0,3.0,CO,571.6990000000002,0.0,0.0,2.0,656.9119999999998
2008,0,N00024842,0.0,5.0,CT,479.421,323.285,0.0,0.0,405.97
2009,0,N00024842,0.0,7.0,CT,405.97,380.651,0.0,0.0,323.285
2010,0,N00024842,0.0,6.0,CT,323.285,395.769,0.0,0.0,380.651
2012,0,N00024842,0.0,19.0,CT,395.769,453.5,2.0,0.0,390.621
2014,0,N00024842,0.0,1.0,CT,453.5,0.0,0.0,0.0,415.976
2008,2,N00027566,0.0,6.0,CT,559.924,413.01099999999997,0.0,0.0,543.308
2009,3,N00027566,0.0,9.0,CT,543.308,791.827,0.0,0.0,413.01099999999997
2010,4,N00027566,0.0,5.0,CT,413.01099999999997,677.45,0.0,0.0,791.827
2012,6,N00027566,0.0,12.0,CT,677.45,124.425,1.0,0.0,3264.552
2008,2,N00027462,0.0,4.0,FL,122.363,145.399,1.0,0.0,198.93099999999998
2009,3,N00027462,0.0,17.0,FL,198.93099999999998,160.063,0.0,1.0,145.399
2010,4,N00027462,0.0,4.0,FL,145.399,129.25,1.0,0.0,160.063
2012,6,N00027462,0.0,6.0,FL,129.25,246.55,1.0,0.0,149.026
2014,8,N00027462,0.0,5.0,FL,246.55,0.0,0.0,1.0,423.68699999999995
2008,2,N00027514,0.0,3.0,FL,128.329,153.585,1.0,0.0,177.07299999999995
2009,3,N00027514,0.0,5.0,FL,177.07299999999995,230.562,0.0,1.0,153.585
2010,4,N00027514,0.0,3.0,FL,153.585,185.407,0.0,0.0,230.562
2014,8,N00027514,0.0,5.0,FL,172.7,0.0,0.0,1.0,238.71099999999998
2009,3,N00027626,0.0,4.0,FL,327.04,190.25900000000001,0.0,1.0,187.47299999999998
2010,4,N00027626,0.0,6.0,FL,187.47299999999998,410.25,1.0,0.0,190.25900000000001
2012,6,N00027626,0.0,1.0,FL,410.25,411.999,1.0,0.0,375.506
2014,8,N00027626,0.0,1.0,FL,411.999,0.0,0.0,0.0,274.689
2008,2,N00027804,0.0,5.0,FL,698.398,1.0,0.0,0.0,743.43
2008,2,N00027515,0.0,2.0,FL,702.865,389.356,0.0,0.0,533.599
2009,3,N00027515,0.0,6.0,FL,533.599,1137.822,0.0,0.0,389.356
2010,4,N00027515,0.0,6.0,FL,389.356,0.0,0.0,0.0,1137.822
2008,2,N00027848,0.0,1.0,GA,139.533,164.23,1.0,0.0,113.31
2009,3,N00027848,0.0,14.0,GA,113.31,220.86,1.0,1.0,164.23
2010,4,N00027848,0.0,7.0,GA,164.23,178.0,3.0,1.0,220.86
2012,6,N00027848,0.0,2.0,GA,178.0,219.0,2.0,0.0,218.11
2014,8,N00027848,0.0,6.0,GA,219.0,0.0,0.0,1.0,303.649
2008,2,N00028139,0.0,2.0,HI,230.247,223.69799999999998,1.0,0.0,270.41200000000003
2009,3,N00028139,0.0,10.0,HI,270.41200000000003,222.095,0.0,1.0,223.69799999999998
2010,4,N00028139,0.0,3.0,HI,223.69799999999998,440.034,2.0,0.0,222.095
2012,6,N00028139,1.094740414595318,3.0,HI,440.034,90.815,2.0,0.0,907.6080000000001
2008,2,N00027464,0.0,9.0,IA,286.751,317.72,0.0,0.0,305.733
2009,3,N00027464,0.0,12.0,IA,305.733,682.5139999999999,0.0,0.0,317.72
2010,4,N00027464,0.0,10.0,IA,317.72,402.407,0.0,0.0,682.5139999999999
2012,6,N00027464,0.0,16.0,IA,402.407,933.8439999999999,1.0,2.0,980.9860000000001
2014,8,N00027464,1.1922017134413516,12.0,IA,933.8439999999999,0.0,0.0,1.0,4142.553
2014,8,S4IA00087,0.0,12.0,IA,0.0,0.0,0.0,1.0,0.024
2008,2,N00027741,0.0,5.0,IA,347.86400000000015,207.03400000000002,1.0,0.0,245.298
2009,3,N00027741,0.0,7.0,IA,245.298,568.632,0.0,1.0,207.03400000000002
2010,4,N00027741,0.0,3.0,IA,207.03400000000002,353.329,3.0,0.0,568.632
2012,6,N00027741,0.0,5.0,IA,353.329,309.35,0.0,0.0,662.7739999999999
2014,8,N00027741,0.0,1.0,IA,309.35,0.0,0.0,0.0,762.0989999999997
2008,2,N00027644,0.0,5.0,ID,236.919,0.0,0.0,0.0,611.4019999999998
2008,2,N00004719,0.0,6.0,IL,520.013,426.856,0.0,0.0,573.944
2009,3,N00004719,0.0,5.0,IL,573.944,604.989,0.0,0.0,426.856
2010,4,N00004719,0.0,4.0,IL,426.856,808.2769999999997,1.0,0.0,604.989
2012,6,N00004719,0.0,1.0,IL,808.2769999999997,976.965,6.0,0.0,863.3510000000001
2014,8,N00004719,0.0,3.0,IL,976.965,0.0,0.0,2.0,968.2810000000001
2008,2,N00028234,0.0,2.0,IL,316.941,349.27099999999996,1.0,0.0,236.707
2009,3,N00028234,0.0,12.0,IL,236.707,843.063,0.0,1.0,349.27099999999996
2010,4,N00028234,0.0,4.0,IL,349.27099999999996,0.0,0.0,0.0,843.063
2008,2,N00026586,0.0,2.0,IN,668.404,543.429,0.0,0.0,456.231
2009,3,N00026586,0.0,5.0,IN,456.231,1280.955,0.0,0.0,543.429
2010,4,N00026586,0.0,7.0,IN,543.429,623.2819999999998,1.0,0.0,1280.955
2008,2,N00027575,0.0,4.0,IN,571.481,408.715,1.0,0.0,427.656
2009,3,N00027575,0.0,8.0,IN,427.656,1681.648,0.0,1.0,408.715
2010,4,N00027575,0.22283420278156416,4.0,IN,408.715,2.0,0.0,0.0,1681.648
2008,2,N00026434,0.0,4.0,KS,276.224,5.2120000000000015,0.0,0.0,489.06699999999995
2008,2,N00028073,0.0,5.0,KY,345.36800000000005,352.13,0.0,0.0,400.62800000000004
2009,3,N00028073,0.0,10.0,KY,400.62800000000004,369.39,0.0,0.0,352.13
2010,4,N00028073,0.0,3.0,KY,352.13,198.21900000000002,0.0,0.0,369.39
2012,6,N00028073,0.0,2.0,KY,198.21900000000002,185.34400000000002,1.0,0.0,295.44599999999997
2008,2,N00027751,0.0,3.0,MD,97.2,49.0,0.0,0.0,91.537
2009,3,N00027751,0.0,15.0,MD,91.537,108.663,0.0,0.0,49.0
2010,4,N00027751,0.0,5.0,MD,49.0,6.51,0.0,0.0,108.663
2012,6,N00027751,0.0,3.0,MD,6.51,16.199,1.0,1.0,60.57899999999999
2014,8,N00027751,0.0,2.0,MD,16.199,0.0,0.0,1.0,26.63300000000001
2008,2,N00026368,0.0,3.0,MI,250.636,35.062,0.0,0.0,964.564
2012,4,N00026368,0.0,11.0,MI,299.498,226.356,0.0,0.0,235.463
2014,6,N00026368,0.0,5.0,MI,226.356,0.0,0.0,2.0,592.742
2008,2,N00027467,0.0,4.0,MN,464.569,292.999,0.0,0.0,535.986
2009,3,N00027467,0.0,7.0,MN,535.986,622.898,0.0,0.0,292.999
2012,6,N00027467,0.0,3.0,MN,400.53,273.876,1.0,0.0,418.86699999999996
2014,8,N00027467,0.0,5.0,MN,273.876,0.0,0.0,0.0,411.405
2008,2,N00028257,0.0,11.0,MN,138.855,158.912,0.0,0.0,211.74200000000002
2009,3,N00028257,0.0,17.0,MN,211.74200000000002,195.255,0.0,0.0,158.912
2012,6,N00028257,0.0,28.0,MN,149.005,151.33,5.0,2.0,237.954
2014,8,N00028257,0.0,4.0,MN,151.33,0.0,0.0,1.0,202.04
2008,2,N00027493,0.0,7.0,MN,300.723,219.99900000000002,0.0,0.0,847.0219999999997
2009,3,N00027493,0.0,11.0,MN,847.0219999999997,366.999,0.0,0.0,219.99900000000002
2010,4,N00027493,0.0,7.0,MN,219.99900000000002,31.74,2.0,0.0,366.999
2012,6,N00027493,0.0,3.0,MN,31.74,8.5,1.0,0.0,310.072
2014,8,N00027493,0.0,4.0,MN,8.5,0.0,0.0,0.0,1.0
2008,2,N00027655,0.0,4.0,NC,510.60699999999997,297.171,1.0,0.0,377.801
2009,3,N00027655,0.0,8.0,NC,377.801,955.4839999999999,0.0,1.0,297.171
2010,4,N00027655,0.0,2.0,NC,297.171,423.35900000000004,1.0,0.0,955.4839999999999
2012,6,N00027655,0.0,3.0,NC,423.35900000000004,4.0,0.0,0.0,13.0
2009,3,N00027623,0.0,4.0,NE,174.722,295.245,0.0,1.0,203.77
2010,4,N00027623,0.0,3.0,NE,203.77,396.38699999999994,1.0,0.0,295.245
2012,6,N00027623,0.0,5.0,NE,396.38699999999994,338.458,0.0,0.0,365.44800000000004
2014,8,N00027623,0.0,4.0,NE,338.458,0.0,0.0,0.0,419.735
2008,2,N00028091,0.0,11.0,NH,195.11,212.407,0.0,0.0,1224.521
2009,3,N00028091,0.0,10.0,NH,1224.521,575.488,0.0,0.0,212.407
2010,4,N00028091,0.0,12.0,NH,212.407,62.611000000000004,0.0,0.0,575.488
2014,8,N00028091,0.0,9.0,NH,230.851,0.0,0.0,0.0,737.29
2008,2,N00027048,0.0,8.0,NH,467.39300000000003,804.87,0.0,0.0,438.93800000000016
2009,3,N00027048,0.0,17.0,NH,438.93800000000016,645.45,0.0,0.0,804.87
2008,2,N00027522,0.0,6.0,NV,347.63800000000015,354.19599999999997,1.0,0.0,561.7130000000002
2009,3,N00027522,0.0,20.0,NV,561.7130000000002,441.191,0.0,1.0,354.19599999999997
2010,4,N00027522,0.0,13.0,NV,354.19599999999997,2428.7929999999997,1.0,0.0,441.191
2012,6,N00027522,0.0,10.0,NV,2428.7929999999997,186.0,1.0,0.0,2285.798
2008,2,N00026961,0.0,5.0,NY,90.39200000000001,195.715,1.0,0.0,194.40900000000002
2009,3,N00026961,0.0,7.0,NY,194.40900000000002,190.558,0.0,1.0,195.715
2010,4,N00026961,0.0,5.0,NY,195.715,145.261,0.0,0.0,190.558
2012,6,N00026961,0.0,3.0,NY,145.261,169.45,0.0,0.0,261.567
2014,8,N00026961,0.0,1.0,NY,169.45,0.0,0.0,0.0,219.875
2008,2,N00027888,0.0,7.0,NY,435.024,263.444,1.0,0.0,290.622
2009,3,N00027888,0.0,7.0,NY,290.622,1155.006,0.0,1.0,263.444
2010,4,N00027888,0.0,9.0,NY,263.444,0.0,0.0,0.0,1155.006
2008,2,N00027658,0.0,5.0,NY,626.646,1342.443,3.0,0.0,620.4069999999998
2009,3,N00027658,0.0,37.0,NY,620.4069999999998,1211.953,1.0,3.0,1342.443
2010,4,N00027658,0.9407616494893124,37.0,NY,1342.443,1406.6270000000006,14.0,1.0,1211.953
2012,6,N00027658,0.0,18.0,NY,1406.6270000000006,108.5,12.0,0.0,1153.307
2008,2,N00027890,0.0,2.0,NY,481.26599999999996,559.23,0.0,0.0,490.94
2009,2,N00027890,0.0,11.0,NY,490.94,788.875,0.0,0.0,559.23
2010,2,N00027890,0.0,3.0,NY,559.23,0.0,0.0,0.0,788.875
2008,0,N00027894,0.0,4.0,OH,168.715,182.416,0.0,0.0,231.355
2009,0,N00027894,0.0,6.0,OH,231.355,257.082,0.0,0.0,182.416
2010,0,N00027894,0.0,1.0,OH,182.416,249.954,1.0,0.0,257.082
2012,0,N00027894,0.0,2.0,OH,249.954,168.983,1.0,0.0,250.645
2014,0,N00027894,0.0,2.0,OH,168.983,0.0,0.0,0.0,229.033
2008,2,N00003528,0.0,2.0,OH,277.89599999999996,268.522,0.0,0.0,292.515
2009,3,N00003528,0.0,5.0,OH,292.515,559.786,0.0,0.0,268.522
2010,4,N00003528,0.0,6.0,OH,268.522,12.0,0.0,0.0,559.786
2008,2,N00027901,0.0,2.0,OH,211.57,261.356,3.0,0.0,266.69
2009,3,N00027901,0.0,8.0,OH,266.69,958.288,1.0,3.0,261.356
2010,4,N00027901,0.0,3.0,OH,261.356,426.84,1.0,1.0,958.288
2008,2,N00027902,0.0,7.0,OH,655.243,758.801,0.0,0.0,559.475
2009,3,N00027902,0.0,14.0,OH,559.475,866.49,0.0,0.0,758.801
2010,4,N00027902,0.0,7.0,OH,758.801,0.0,0.0,0.0,866.49
2008,2,N00027781,0.0,1.0,OK,75.0,3.5,0.0,0.0,185.291
2009,3,N00027781,0.0,5.0,OK,185.291,0.0,0.0,0.0,3.5
2008,2,N00027664,0.0,4.0,PA,709.0160000000003,615.861,1.0,0.0,914.1569999999999
2009,3,N00027664,0.0,8.0,PA,914.1569999999999,719.574,0.0,1.0,615.861
2010,4,N00027664,0.0,5.0,PA,615.861,635.034,1.0,0.0,719.574
2012,6,N00027664,0.0,13.0,PA,635.034,0.0,0.0,0.0,357.0
2008,2,N00028049,0.0,12.0,PA,535.7090000000002,439.827,0.0,0.0,553.341
2009,3,N00028049,0.0,32.0,PA,553.341,5848.009,0.0,0.0,439.827
2010,4,N00028049,1.1398960768336273,30.0,PA,439.827,10.911,0.0,0.0,5848.009
2008,2,N00027594,0.0,2.0,PA,625.9540000000002,419.267,1.0,0.0,634.575
2009,3,N00027594,0.0,7.0,PA,634.575,1246.774,0.0,1.0,419.267
2010,4,N00027594,0.0,7.0,PA,419.267,7.5,0.0,0.0,1246.774
2008,2,N00027703,0.0,6.0,PA,628.7040000000002,477.356,1.0,0.0,1000.576
2009,3,N00027703,0.0,7.0,PA,1000.576,707.6339999999999,0.0,1.0,477.356
2010,4,N00027703,0.0,5.0,PA,477.356,11.5,0.0,0.0,707.6339999999999
2008,2,N00008758,0.0,13.0,TN,176.264,2.5,0.0,0.0,159.339
2008,2,N00003225,0.0,8.0,TN,169.0,218.25,2.0,0.0,339.975
2009,3,N00003225,0.0,19.0,TN,339.975,309.247,1.0,2.0,218.25
2010,4,N00003225,0.0,17.0,TN,218.25,209.52900000000002,4.0,1.0,309.247
2012,6,N00003225,0.0,7.0,TN,209.52900000000002,198.95,2.0,0.0,284.5420000000001
2014,8,N00003225,0.0,16.0,TN,198.95,0.0,0.0,0.0,291.68
2008,2,N00000515,0.0,10.0,VT,156.099,229.014,2.0,2.0,138.685
2009,3,N00000515,0.0,21.0,VT,138.685,291.421,2.0,2.0,229.014
2010,4,N00000515,0.0,15.0,VT,229.014,271.568,1.0,2.0,291.421
2012,6,N00000515,0.0,9.0,VT,271.568,367.85400000000004,2.0,3.0,274.895
2014,8,N00000515,0.0,6.0,VT,367.85400000000004,0.0,0.0,0.0,402.805
2008,2,N00027618,0.0,10.0,WI,540.6569999999998,470.533,0.0,0.0,1173.109
2009,3,N00027618,0.0,8.0,WI,1173.109,675.063,0.0,0.0,470.533
2010,4,N00027618,0.0,5.0,WI,470.533,0.0,0.0,0.0,675.063
2008,2,N00006236,0.0,12.0,WY,669.3639999999998,139.749,0.0,0.0,824.4910000000001
2012,6,N00006236,0.0,1.0,WY,1082.694,233.75,3.0,1.0,921.1189999999999
2013,7,N00006236,0.0,15.0,WY,921.1189999999999,202.5,1.0,3.0,233.75
2008,2,N00028986,-1.1409449636402216,9.0,GA,89.197,121.302,1.0,0.0,247.486
2009,3,N00028986,0.0,11.0,GA,247.486,175.68,0.0,1.0,121.302
2010,4,N00028986,0.0,5.0,GA,121.302,157.465,0.0,0.0,175.68
2012,6,N00028986,0.0,4.0,GA,157.465,76.686,5.0,0.0,241.967
2014,8,N00028986,0.0,4.0,GA,76.686,0.0,0.0,0.0,29.022
2008,2,N00029112,0.6338677454499057,2.0,CA,533.702,196.49900000000002,0.0,0.0,383.655
2009,3,N00029112,0.0,4.0,CA,383.655,362.695,0.0,0.0,196.49900000000002
2010,4,N00029112,0.0,22.0,CA,196.49900000000002,255.89,0.0,0.0,362.695
2012,6,N00029112,0.0,23.0,CA,255.89,2.7,0.0,0.0,99.41799999999999
2008,2,N00029026,0.9918927155732684,5.0,MA,860.342,111.0,1.0,0.0,230.713
2009,3,N00029026,0.0,4.0,MA,230.713,343.476,0.0,1.0,111.0
2010,4,N00029026,0.0,10.0,MA,111.0,138.25799999999998,0.0,0.0,343.476
2012,6,N00029026,0.0,1.0,MA,138.25799999999998,130.2,0.0,0.0,197.639
2014,8,N00029026,0.0,5.0,MA,130.2,0.0,0.0,0.0,182.68599999999998
2008,2,N00012233,0.0,2.0,OH,597.131,133.221,0.0,0.0,289.904
2009,3,N00012233,0.0,7.0,OH,289.904,190.045,0.0,0.0,133.221
2010,4,N00012233,0.0,7.0,OH,133.221,214.083,2.0,0.0,190.045
2014,8,N00012233,0.0,14.0,OH,254.253,0.0,0.0,4.0,389.966
2008,2,N00029459,-0.5996723808726238,7.0,VA,365.67800000000005,282.586,1.0,0.0,320.529
2009,3,N00029459,0.0,10.0,VA,320.529,303.143,0.0,1.0,282.586
2010,4,N00029459,0.0,3.0,VA,282.586,223.5,1.0,0.0,303.143
2014,8,N00029459,0.0,1.0,VA,283.75,0.0,0.0,0.0,333.255
2008,1,N00029139,0.7865314998082509,6.0,IL,14.5,459.208,0.0,0.0,1567.5720000000001
2009,2,N00029139,0.0,4.0,IL,1567.5720000000001,1585.886,0.0,0.0,459.208
2010,3,N00029139,0.0,8.0,IL,459.208,106.5,0.0,0.0,1585.886
2014,7,N00029139,0.0,8.0,IL,349.2,0.0,0.0,0.0,474.81300000000016
2008,1,N00029513,0.4786916508387342,2.0,IN,0.0,197.65400000000002,0.0,0.0,1581.9460000000001
2009,2,N00029513,0.0,8.0,IN,1581.9460000000001,235.547,0.0,0.0,197.65400000000002
2010,3,N00029513,0.0,3.0,IN,197.65400000000002,206.71900000000002,0.0,0.0,235.547
2012,5,N00029513,0.0,4.0,IN,206.71900000000002,269.268,0.0,0.0,297.652
2014,7,N00029513,0.0,3.0,IN,269.268,0.0,0.0,0.0,308.34
2008,1,N00029649,0.8858590854289234,2.0,CA,0.0,209.18900000000002,0.0,0.0,383.57599999999996
2009,2,N00029649,0.0,13.0,CA,383.57599999999996,212.554,0.0,0.0,209.18900000000002
2010,3,N00029649,0.0,10.0,CA,209.18900000000002,161.75799999999995,1.0,0.0,212.554
2012,5,N00029649,0.0,4.0,CA,161.75799999999995,209.255,1.0,0.0,255.62400000000002
2014,7,N00029649,0.0,6.0,CA,209.255,0.0,0.0,1.0,236.697
2008,1,N00029680,0.07753760256966724,10.0,LA,0.0,28.844,0.0,1.0,2586.647
2008,1,N00009660,0.0,3.0,LA,8.8,220.054,1.0,0.0,367.286
2009,2,N00009660,0.0,9.0,LA,367.286,296.657,0.0,1.0,220.054
2010,3,N00009660,0.0,1.0,LA,220.054,344.25,6.0,0.0,296.657
2012,5,N00009660,0.0,1.0,LA,344.25,547.865,2.0,0.0,395.736
2014,7,N00009660,0.0,4.0,LA,547.865,0.0,0.0,2.0,1333.951
2008,1,N00029692,0.16175312025616706,3.0,MS,0.0,502.125,0.0,1.0,2373.99
2009,2,N00029692,0.0,4.0,MS,2373.99,660.709,0.0,0.0,502.125
2010,3,N00029692,0.0,4.0,MS,502.125,0.391,0.0,0.0,660.709
2009,2,N00028249,0.0,7.0,MD,1598.109,167.148,0.0,0.0,185.54
2010,3,N00028249,0.0,1.0,MD,185.54,257.703,1.0,0.0,167.148
2012,5,N00028249,0.0,2.0,MD,257.703,198.8,0.0,0.0,201.834
2014,7,N00028249,0.0,2.0,MD,198.8,0.0,0.0,1.0,209.26
2009,2,N00030490,0.0,4.0,OH,195.61,256.12,1.0,0.0,169.375
2010,3,N00030490,0.0,4.0,OH,169.375,225.45,1.0,1.0,256.12
2012,5,N00030490,0.0,16.0,OH,225.45,367.79400000000004,1.0,0.0,292.908
2014,7,N00030490,0.0,5.0,OH,367.79400000000004,0.0,0.0,0.0,412.501
2014,6,N00029441,0.0,4.0,ID,432.50199999999995,0.0,0.0,0.0,573.078
2014,6,N00002097,0.0,14.0,VA,1183.723,0.0,0.0,0.0,2010.096
2014,6,N00029901,0.0,35.0,AK,1705.5420000000001,0.0,0.0,5.0,6965.995
2014,6,N00029444,0.0,6.0,NE,38.5,0.0,0.0,0.0,1.0
2014,6,N00029303,0.0,6.0,OR,642.46,0.0,0.0,0.0,1019.587
2014,6,N00024790,0.0,28.0,NH,1004.26,0.0,0.0,7.0,2234.702
