date,years_exp,cid,cfcontrol,leg_totalbills,state,amtsumlag_1,amtsumfwd_1,billsumfwd_1,billsum,amtsum,unemplag_1,logleg_totalbills,logamtsumlag_1,logamtsumfwd_1,logamtsum,exp_5_9,exp_10_19,exp20,post2009years,amtsum_5to9exp,amtsum_10to19exp,amtsum_exp20,amtsumlag1_5to9exp,amtsumlag1_10to19exp,amtsumlag1_exp20,amtsumfwd1_5to9exp,amtsumfwd1_10to19exp,amtsumfwd1_exp20,amtsum_post2009years,amtsumfwd1_post2009years,amtsumlag1_post2009years,logamtsum_5to9exp,logamtsum_10to19exp,logamtsum_exp20,logamtsumlag1_5to9exp,logamtsumlag1_10to19exp,logamtsumlag1_exp20,logamtsumfwd1_5to9exp,logamtsumfwd1_10to19exp,logamtsumfwd1_exp20,logamtsum_post2009years,logamtsumfwd1_post2009years,logamtsumlag1_post2009years
2012,10,N00013820,0.0,4.0,MD,243.926,296.0,2.0,2.0,555.5369999999998,7.2,1.3862943611198906,5.496864900606395,5.69035945432406,6.319935213522225,0,1,0,1,0.0,555.5369999999998,0.0,0.0,243.926,0.0,0.0,296.0,0.0,555.5369999999998,296.0,243.926,0.0,6.319935213522225,0.0,0.0,5.496864900606395,0.0,0.0,5.69035945432406,0.0,6.319935213522225,5.69035945432406,5.496864900606395
2014,12,N00013820,0.0,7.0,MD,296.0,0.0,0.0,2.0,440.116,6.6,1.9459101490553132,5.69035945432406,0.0,6.087038328529983,0,1,0,1,0.0,440.116,0.0,0.0,296.0,0.0,0.0,0.0,0.0,440.116,0.0,296.0,0.0,6.087038328529983,0.0,0.0,5.69035945432406,0.0,0.0,0.0,0.0,6.087038328529983,0.0,5.69035945432406
2005,3,N00024770,0.0,12.0,ME,0.0,282.641,0.0,0.0,233.0,4.6,2.4849066497880004,0.0,5.64417754111426,5.4510384535657,0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467165.0,566695.2050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10929.33209939923,11316.57596993409,0.0
2006,4,N00024770,0.0,4.0,ME,233.0,260.306,4.0,0.0,282.641,4.9,1.3862943611198906,5.4510384535657,5.561857862061411,5.64417754111426,0,0,0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566977.846,522173.83599999995,467398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11322.220147475206,11157.08687129519,10934.783137852795
2008,6,N00024770,0.0,7.0,ME,260.306,483.81,0.0,0.0,332.6690000000001,4.7,1.9459101490553132,5.561857862061411,6.181692267660534,5.807148001646812,1,0,0,2008,332.6690000000001,0.0,0.0,260.306,0.0,0.0,483.81,0.0,0.0,667999.3520000002,971490.48,522694.448,5.807148001646812,0.0,0.0,5.561857862061411,0.0,0.0,6.181692267660534,0.0,0.0,11660.753187306798,12412.838073462352,11168.210587019314
2010,8,N00024770,0.0,3.0,ME,483.81,362.274,2.0,0.0,382.025,8.1,1.0986122886681098,6.181692267660534,5.892400831594178,5.945486051491321,1,0,0,1,382.025,0.0,0.0,483.81,0.0,0.0,362.274,0.0,0.0,382.025,362.274,483.81,5.945486051491321,0.0,0.0,6.181692267660534,0.0,0.0,5.892400831594178,0.0,0.0,5.945486051491321,5.892400831594178,6.181692267660534
2012,10,N00024770,0.0,5.0,ME,362.274,165.34099999999995,2.0,0.0,426.284,7.9,1.6094379124341003,5.892400831594178,5.108010007949459,6.055105790812531,0,1,0,1,0.0,426.284,0.0,0.0,362.274,0.0,0.0,165.34099999999995,0.0,426.284,165.34099999999995,362.274,0.0,6.055105790812531,0.0,0.0,5.892400831594178,0.0,0.0,5.108010007949459,0.0,6.055105790812531,5.108010007949459,5.892400831594178
2014,12,N00024770,0.0,3.0,ME,165.34099999999995,0.0,0.0,0.0,7.638,6.6,1.0986122886681098,5.108010007949459,0.0,2.0331357888033246,0,1,0,1,0.0,7.638,0.0,0.0,165.34099999999995,0.0,0.0,0.0,0.0,7.638,0.0,165.34099999999995,0.0,2.0331357888033246,0.0,0.0,5.108010007949459,0.0,0.0,0.0,0.0,2.0331357888033246,0.0,5.108010007949459
2005,3,N00009795,0.0,3.0,MI,0.0,214.158,0.0,0.0,224.733,7.0,1.0986122886681098,0.0,5.3667140603563865,5.414913030891356,0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450589.66500000004,429386.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10856.900626937168,10760.261691014555,0.0
2006,4,N00009795,0.0,5.0,MI,224.733,230.551,0.0,0.0,214.158,6.8,1.6094379124341003,5.414913030891356,5.440472096097222,5.3667140603563865,0,0,0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429600.948,462485.306,450814.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10765.628405074911,10913.587024771028,10862.31553996806
2008,6,N00009795,0.0,1.0,MI,230.551,251.329,0.0,0.0,196.79,7.0,0.0,5.440472096097222,5.526762837811901,5.2821371703189985,1,0,0,2008,196.79,0.0,0.0,230.551,0.0,0.0,251.329,0.0,0.0,395154.32,504668.63200000004,462946.408,5.2821371703189985,0.0,0.0,5.440472096097222,0.0,0.0,5.526762837811901,0.0,0.0,10606.53143800055,11097.739778326299,10924.467968963223
2010,8,N00009795,0.0,2.0,MI,251.329,211.8,1.0,0.0,241.163,13.7,0.6931471805599453,5.526762837811901,5.355642433167306,5.485473053417773,1,0,0,1,241.163,0.0,0.0,251.329,0.0,0.0,211.8,0.0,0.0,241.163,211.8,251.329,5.485473053417773,0.0,0.0,5.526762837811901,0.0,0.0,5.355642433167306,0.0,0.0,5.485473053417773,5.355642433167306,5.526762837811901
2012,10,N00009795,0.0,6.0,MI,211.8,265.151,1.0,0.0,265.023,10.4,1.791759469228055,5.355642433167306,5.58029947502615,5.579816614672805,0,1,0,1,0.0,265.023,0.0,0.0,211.8,0.0,0.0,265.151,0.0,265.023,265.151,211.8,0.0,5.579816614672805,0.0,0.0,5.355642433167306,0.0,0.0,5.58029947502615,0.0,5.579816614672805,5.58029947502615,5.355642433167306
2014,12,N00009795,0.0,4.0,MI,265.151,0.0,0.0,0.0,254.029,8.8,1.3862943611198906,5.58029947502615,0.0,5.537448433729616,0,1,0,1,0.0,254.029,0.0,0.0,265.151,0.0,0.0,0.0,0.0,254.029,0.0,265.151,0.0,5.537448433729616,0.0,0.0,5.58029947502615,0.0,0.0,0.0,0.0,5.537448433729616,0.0,5.58029947502615
2005,3,N00013808,0.0,4.0,MI,0.0,228.696,0.0,0.0,129.862,7.0,1.3862943611198906,0.0,5.432393610713997,4.866472348163037,0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260373.31,458535.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9757.27705806689,10891.949189481564,0.0
2006,4,N00013808,0.0,1.0,MI,129.862,193.238,0.0,0.0,228.696,6.8,0.0,4.866472348163037,5.263922589808593,5.432393610713997,0,0,0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458764.176,387635.428,260503.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10897.381583092278,10559.428715156038,9762.143530415053
2008,6,N00013808,0.0,9.0,MI,193.238,454.213,1.0,0.0,484.422,7.0,2.1972245773362196,5.263922589808593,6.118566251014395,6.182956427658351,1,0,0,2008,484.422,0.0,0.0,193.238,0.0,0.0,454.213,0.0,0.0,972719.376,912059.704,388021.904,6.182956427658351,0.0,0.0,5.263922589808593,0.0,0.0,6.118566251014395,0.0,0.0,12415.37650673797,12286.081032036906,10569.956560335655
2010,8,N00013808,0.0,3.0,MI,454.213,677.602,1.0,0.0,299.913,13.7,1.0986122886681098,6.118566251014395,6.5185600949273494,5.70349243259807,1,0,0,1,299.913,0.0,0.0,454.213,0.0,0.0,677.602,0.0,0.0,299.913,677.602,454.213,5.70349243259807,0.0,0.0,6.118566251014395,0.0,0.0,6.5185600949273494,0.0,0.0,5.70349243259807,6.5185600949273494,6.118566251014395
2005,3,N00004436,0.0,7.0,MN,0.0,354.842,0.0,0.0,267.086,4.7,1.9459101490553132,0.0,5.871672619979643,5.5875707039163025,0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535507.43,711458.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11203.079261352186,11772.703603059184,0.0
2006,4,N00004436,0.0,1.0,MN,267.086,230.389,0.0,0.0,354.842,4.1,0.0,5.5875707039163025,5.439769184626445,5.871672619979643,0,0,0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711813.052,462160.33400000003,535774.5160000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11778.575275679164,10912.176984360649,11208.666832056102
2008,6,N00004436,0.0,1.0,MN,230.389,279.2,1.0,0.0,366.856,4.6,0.0,5.439769184626445,5.631928370888217,5.904969400484888,1,0,0,2008,366.856,0.0,0.0,230.389,0.0,0.0,279.2,0.0,0.0,736646.848,560633.6,462621.112,5.904969400484888,0.0,0.0,5.439769184626445,0.0,0.0,5.631928370888217,0.0,0.0,11857.178556173656,11308.91216874354,10923.056522729901
2012,10,N00004436,0.0,4.0,MN,443.7,588.173,2.0,2.0,629.802,6.5,1.3862943611198906,6.095148658384864,6.377021122312166,6.445405484273187,0,1,0,1,0.0,629.802,0.0,0.0,443.7,0.0,0.0,588.173,0.0,629.802,588.173,443.7,0.0,6.445405484273187,0.0,0.0,6.095148658384864,0.0,0.0,6.377021122312166,0.0,6.445405484273187,6.377021122312166,6.095148658384864
2014,12,N00004436,0.0,4.0,MN,588.173,0.0,0.0,2.0,652.372,4.9,1.3862943611198906,6.377021122312166,0.0,6.4806149513708995,0,1,0,1,0.0,652.372,0.0,0.0,588.173,0.0,0.0,0.0,0.0,652.372,0.0,588.173,0.0,6.4806149513708995,0.0,0.0,6.377021122312166,0.0,0.0,0.0,0.0,6.4806149513708995,0.0,6.377021122312166
2005,3,N00025093,0.0,3.0,NC,0.0,540.941,0.0,0.0,174.708,5.5,1.0986122886681098,0.0,6.293310215598008,5.163116008879189,0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350289.54,1084586.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10352.047597802775,12618.086982274006,0.0
2008,6,N00025093,0.0,6.0,NC,268.817,160.52100000000004,2.0,0.0,186.373,4.7,1.791759469228055,5.594030850696793,5.078424775132613,5.22775004197434,1,0,0,2008,186.373,0.0,0.0,268.817,0.0,0.0,160.52100000000004,0.0,0.0,374236.984,322326.16800000006,539784.536,5.22775004197434,0.0,0.0,5.594030850696793,0.0,0.0,5.078424775132613,0.0,0.0,10497.322084284475,10197.476948466287,11232.81394819916
2010,8,N00025093,0.0,5.0,NC,160.52100000000004,130.5,0.0,0.0,301.0420000000001,10.6,1.6094379124341003,5.078424775132613,4.871373226762748,5.70724978989851,1,0,0,1,301.0420000000001,0.0,0.0,160.52100000000004,0.0,0.0,130.5,0.0,0.0,301.0420000000001,130.5,160.52100000000004,5.70724978989851,0.0,0.0,5.078424775132613,0.0,0.0,4.871373226762748,0.0,0.0,5.70724978989851,4.871373226762748,5.078424775132613
2012,10,N00025093,0.0,1.0,NC,130.5,0.0,0.0,0.0,2.4,10.3,0.0,4.871373226762748,0.0,0.8754687373538999,0,1,0,1,0.0,2.4,0.0,0.0,130.5,0.0,0.0,0.0,0.0,2.4,0.0,130.5,0.0,0.8754687373538999,0.0,0.0,4.871373226762748,0.0,0.0,0.0,0.0,0.8754687373538999,0.0,4.871373226762748
2005,0,N00000743,0.0,14.0,NJ,0.0,286.696,0.0,0.0,141.467,4.8,2.6390573296152584,0.0,5.658422420925934,4.952066474336615,0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283641.335,574825.4800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9928.893281044913,11345.136953956498,0.0
2006,0,N00000743,0.0,7.0,NJ,141.467,153.006,2.0,0.0,286.696,4.5,1.9459101490553132,4.952066474336615,5.030477136309795,5.658422420925934,0,0,0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575112.1760000001,306930.036,283782.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11350.795376377424,10091.137135437448,9933.84534751925
2008,0,N00000743,0.0,15.0,NJ,153.006,265.9,1.0,0.0,426.221,4.3,2.70805020110221,5.030477136309795,5.583120298248974,6.054957991092612,0,0,0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855851.768,533927.2,307236.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12158.355646113965,11210.90555888394,10101.198089710068
2010,0,N00000743,0.0,9.0,NJ,265.9,484.584,4.0,1.0,440.28,9.1,2.1972245773362196,5.583120298248974,6.183290790916183,6.0874108881551905,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.28,484.584,265.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0874108881551905,6.183290790916183,5.583120298248974
2012,0,N00000743,0.0,4.0,NJ,484.584,484.111,6.0,0.0,473.61300000000006,9.3,1.3862943611198906,6.183290790916183,6.182314219265475,6.160390532517394,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.61300000000006,484.111,484.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.160390532517394,6.182314219265475,6.183290790916183
2014,0,N00000743,0.0,5.0,NJ,484.111,0.0,0.0,4.0,513.094,8.2,1.6094379124341003,6.182314219265475,0.0,6.240459064252575,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.094,0.0,484.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.240459064252575,0.0,6.182314219265475
2005,3,N00012672,0.0,8.0,NM,0.0,254.452,0.0,0.0,308.041,5.5,2.0794415416798357,0.0,5.539112213094342,5.730232890997425,0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617622.205,510176.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11489.116946449838,11105.919987254156,0.0
2006,4,N00012672,0.0,20.0,NM,308.041,741.331,1.0,0.0,254.452,5.1,2.995732273553991,5.730232890997425,6.608447219215396,5.539112213094342,0,0,0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510430.712,1487109.986,617930.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11111.45909946725,13256.545121746085,11494.847179340835
2008,6,N00012672,0.0,9.0,NM,741.331,102.5,0.0,0.0,891.581,3.8,2.1972245773362196,6.608447219215396,4.629862798578463,6.792996291280166,1,0,0,2008,891.581,0.0,0.0,741.331,0.0,0.0,102.5,0.0,0.0,1790294.648,205820.0,1488592.648,6.792996291280166,0.0,0.0,6.608447219215396,0.0,0.0,4.629862798578463,0.0,0.0,13640.336552890572,9296.764499545554,13269.762016184515
2012,8,N00012672,0.0,5.0,NM,191.425,192.673,0.0,0.0,215.821,7.5,1.6094379124341003,5.254496086999187,5.260994451436314,5.374449360415725,1,0,0,1,215.821,0.0,0.0,191.425,0.0,0.0,192.673,0.0,0.0,215.821,192.673,191.425,5.374449360415725,0.0,0.0,5.254496086999187,0.0,0.0,5.260994451436314,0.0,0.0,5.374449360415725,5.260994451436314,5.254496086999187
2014,10,N00012672,0.0,5.0,NM,192.673,0.0,0.0,1.0,346.288,7.0,1.6094379124341003,5.260994451436314,0.0,5.847270798772174,0,1,0,1,0.0,346.288,0.0,0.0,192.673,0.0,0.0,0.0,0.0,346.288,0.0,192.673,0.0,5.847270798772174,0.0,0.0,5.260994451436314,0.0,0.0,0.0,0.0,5.847270798772174,0.0,5.260994451436314
2005,3,N00012560,0.0,12.0,NV,0.0,897.802,0.0,0.0,564.148,4.3,2.4849066497880004,0.0,6.799949554012983,6.335316628421741,0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131116.74,1800093.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12702.309839985592,13633.898855796031,0.0
2006,4,N00012560,0.0,6.0,NV,564.148,632.184,2.0,0.0,897.802,4.1,1.791759469228055,6.335316628421741,6.449180491014559,6.799949554012983,0,0,0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800990.8120000002,1268161.104,1131680.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13640.698805350043,12937.056064975206,12708.645156614013
2008,6,N00012560,0.0,5.0,NV,632.184,3.383,0.0,0.0,1247.662,4.5,1.6094379124341003,6.449180491014559,1.2187628897985714,7.1290266789140695,1,0,0,2008,1247.662,0.0,0.0,632.184,0.0,0.0,3.383,0.0,0.0,2505305.296,6793.064,1269425.4719999998,7.1290266789140695,0.0,0.0,6.449180491014559,0.0,0.0,1.2187628897985714,0.0,0.0,14315.085571259451,2447.275882715531,12949.954425957234
2005,3,N00025413,0.0,6.0,NY,0.0,239.671,0.0,0.0,264.8,5.8,1.791759469228055,0.0,5.479267149557078,5.578974824062853,0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530924.0,480540.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11185.844522246021,10985.930634861941,0.0
2008,6,N00025413,0.0,2.0,NY,239.65,389.904,1.0,0.0,290.754,4.6,0.6931471805599453,5.47917952560564,5.965900554976708,5.672477548827786,1,0,0,2008,290.754,0.0,0.0,239.65,0.0,0.0,389.904,0.0,0.0,583834.032,782927.232,481217.2,5.672477548827786,0.0,0.0,5.47917952560564,0.0,0.0,5.965900554976708,0.0,0.0,11390.334918046194,11979.528314393228,11002.192487416125
2010,8,N00025413,0.0,14.0,NY,389.904,503.111,2.0,1.0,1025.941,8.3,2.6390573296152584,5.965900554976708,6.220810821698718,6.933365519203952,1,0,0,1,1025.941,0.0,0.0,389.904,0.0,0.0,503.111,0.0,0.0,1025.941,503.111,389.904,6.933365519203952,0.0,0.0,5.965900554976708,0.0,0.0,6.220810821698718,0.0,0.0,6.933365519203952,6.220810821698718,5.965900554976708
2012,10,N00025413,0.0,6.0,NY,503.111,472.855,0.0,0.0,940.064,8.3,1.791759469228055,6.220810821698718,6.158788787583473,6.845947958052747,0,1,0,1,0.0,940.064,0.0,0.0,503.111,0.0,0.0,472.855,0.0,940.064,472.855,503.111,0.0,6.845947958052747,0.0,0.0,6.220810821698718,0.0,0.0,6.158788787583473,0.0,6.845947958052747,6.158788787583473,6.220810821698718
2014,12,N00025413,0.0,8.0,NY,472.855,0.0,0.0,0.0,968.494,7.7,2.0794415416798357,6.158788787583473,0.0,6.875742287680726,0,1,0,1,0.0,968.494,0.0,0.0,472.855,0.0,0.0,0.0,0.0,968.494,0.0,472.855,0.0,6.875742287680726,0.0,0.0,6.158788787583473,0.0,0.0,0.0,0.0,6.875742287680726,0.0,6.158788787583473
2005,3,N00025175,0.0,7.0,OH,0.0,336.61300000000006,0.0,0.0,124.533,6.3,1.9459101490553132,0.0,5.818933902520124,4.824570741023467,0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249688.665,674909.0650000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9673.264335752052,11666.962474552849,0.0
2006,4,N00025175,0.0,1.0,OH,124.533,158.86,0.0,0.0,336.61300000000006,5.9,0.0,4.824570741023467,5.068023311204986,5.818933902520124,0,0,0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675245.6780000001,318673.16000000003,249813.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11672.781408455368,10166.454762277202,9678.088906493074
2008,6,N00025175,0.0,4.0,OH,158.86,153.86,0.0,0.0,181.661,5.6,1.3862943611198906,5.068023311204986,5.036043098030789,5.202142312848083,1,0,0,2008,181.661,0.0,0.0,158.86,0.0,0.0,153.86,0.0,0.0,364775.288,308950.88,318990.88,5.202142312848083,0.0,0.0,5.068023311204986,0.0,0.0,5.036043098030789,0.0,0.0,10445.90176419895,10112.374540845825,10176.590808899613
2010,8,N00025175,0.0,4.0,OH,153.86,165.75,0.0,0.0,190.357,10.3,1.3862943611198906,5.036043098030789,5.110480629065972,5.248901256515362,1,0,0,1,190.357,0.0,0.0,153.86,0.0,0.0,165.75,0.0,0.0,190.357,165.75,153.86,5.248901256515362,0.0,0.0,5.036043098030789,0.0,0.0,5.110480629065972,0.0,0.0,5.248901256515362,5.110480629065972,5.036043098030789
2012,10,N00025175,0.0,8.0,OH,165.75,184.278,0.0,0.0,313.092,8.8,2.0794415416798357,5.110480629065972,5.216445486959114,5.746497077063738,0,1,0,1,0.0,313.092,0.0,0.0,165.75,0.0,0.0,184.278,0.0,313.092,184.278,165.75,0.0,5.746497077063738,0.0,0.0,5.110480629065972,0.0,0.0,5.216445486959114,0.0,5.746497077063738,5.216445486959114,5.110480629065972
2014,12,N00025175,0.0,7.0,OH,184.278,0.0,0.0,0.0,347.767,7.5,1.9459101490553132,5.216445486959114,0.0,5.851532715302431,0,1,0,1,0.0,347.767,0.0,0.0,184.278,0.0,0.0,0.0,0.0,347.767,0.0,184.278,0.0,5.851532715302431,0.0,0.0,5.216445486959114,0.0,0.0,0.0,0.0,5.851532715302431,0.0,5.216445486959114
2005,3,N00025726,0.0,6.0,OK,0.0,176.014,0.0,0.0,182.101,4.9,1.791759469228055,0.0,5.170563537329126,5.204561478206678,0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365112.505,352908.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10435.145763804388,10366.979892344896,0.0
2006,4,N00025726,0.0,2.0,OK,182.101,205.045,1.0,0.0,176.014,4.5,0.6931471805599453,5.204561478206678,5.3232294672442535,5.170563537329126,0,0,0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353084.08400000003,411320.26999999996,365294.60599999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10372.150455882225,10678.398311291972,10440.350325282596
2008,6,N00025726,0.0,1.0,OK,205.045,143.749,0.0,0.0,245.655,4.1,0.0,5.3232294672442535,4.968068723131524,5.50392811256994,1,0,0,2008,245.655,0.0,0.0,205.045,0.0,0.0,143.749,0.0,0.0,493275.24,288647.99199999997,411730.36,5.50392811256994,0.0,0.0,5.3232294672442535,0.0,0.0,4.968068723131524,0.0,0.0,11051.88765004044,9975.8819960481,10689.044770226461
2010,8,N00025726,0.0,5.0,OK,143.749,183.24,0.0,0.0,209.203,6.4,1.6094379124341003,4.968068723131524,5.2107967690185415,5.3433050724321145,1,0,0,1,209.203,0.0,0.0,143.749,0.0,0.0,183.24,0.0,0.0,209.203,183.24,143.749,5.3433050724321145,0.0,0.0,4.968068723131524,0.0,0.0,5.2107967690185415,0.0,0.0,5.3433050724321145,5.2107967690185415,4.968068723131524
2012,10,N00025726,0.0,5.0,OK,183.24,247.004,1.0,0.0,257.61400000000003,5.9,1.6094379124341003,5.2107967690185415,5.509404530828834,5.551462340579496,0,1,0,1,0.0,257.61400000000003,0.0,0.0,183.24,0.0,0.0,247.004,0.0,257.61400000000003,247.004,183.24,0.0,5.551462340579496,0.0,0.0,5.2107967690185415,0.0,0.0,5.509404530828834,0.0,5.551462340579496,5.509404530828834,5.2107967690185415
2014,12,N00025726,0.0,4.0,OK,247.004,0.0,0.0,0.0,346.51199999999994,5.3,1.3862943611198906,5.509404530828834,0.0,5.847917450064915,0,1,0,1,0.0,346.51199999999994,0.0,0.0,247.004,0.0,0.0,0.0,0.0,346.51199999999994,0.0,247.004,0.0,5.847917450064915,0.0,0.0,5.509404530828834,0.0,0.0,0.0,0.0,5.847917450064915,0.0,5.509404530828834
2005,3,N00025025,0.0,20.0,PA,0.0,1187.308,0.0,0.0,760.693,5.4,2.995732273553991,0.0,7.079443838625969,6.634229859910174,0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525189.4649999999,2380552.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13301.630869119897,14194.284896445068,0.0
2006,4,N00025025,0.0,3.0,PA,760.693,563.665,0.0,0.0,1187.308,5.0,1.0986122886681098,6.634229859910174,6.334460103395821,7.079443838625969,0,0,0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381739.8479999998,1130711.99,1525950.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14201.364340283693,12706.926967412017,13308.265098979808
2008,6,N00025025,0.0,2.0,PA,563.665,188.405,0.0,0.0,645.91,4.4,0.6931471805599453,6.334460103395821,5.238593901068234,6.470660175191376,1,0,0,2008,645.91,0.0,0.0,563.665,0.0,0.0,188.405,0.0,0.0,1296987.28,378317.24,1131839.3199999998,6.470660175191376,0.0,0.0,6.334460103395821,0.0,0.0,5.238593901068234,0.0,0.0,12993.085631784283,10519.096553345014,12719.595887618809
2012,10,N00025025,0.0,40.0,PA,646.617,750.497,3.0,1.0,1000.093,7.9,3.6888794541139363,6.471754156315965,6.620735653730417,6.907848274657905,0,1,0,1,0.0,1000.093,0.0,0.0,646.617,0.0,0.0,750.497,0.0,1000.093,750.497,646.617,0.0,6.907848274657905,0.0,0.0,6.471754156315965,0.0,0.0,6.620735653730417,0.0,6.907848274657905,6.620735653730417,6.471754156315965
2014,12,N00025025,0.0,8.0,PA,750.497,0.0,0.0,0.0,27.863000000000003,7.4,2.0794415416798357,6.620735653730417,0.0,3.3272996438179088,0,1,0,1,0.0,27.863000000000003,0.0,0.0,750.497,0.0,0.0,0.0,0.0,27.863000000000003,0.0,750.497,0.0,3.3272996438179088,0.0,0.0,6.620735653730417,0.0,0.0,0.0,0.0,3.3272996438179088,0.0,6.620735653730417
2005,3,N00024992,0.0,31.0,PA,0.0,427.427,0.0,0.0,360.14,5.4,3.4339872044851463,0.0,6.057783513561708,5.886492844741359,0,0,0,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722080.7,856991.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11802.418153706425,12145.855944691226,0.0
2006,4,N00024992,0.0,2.0,PA,360.14,349.538,3.0,0.0,427.427,5.0,0.6931471805599453,5.886492844741359,5.856612282516044,6.057783513561708,0,0,0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857418.562,701173.228,722440.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12151.913728204787,11748.364238727183,11808.304646551167
2008,6,N00024992,0.0,15.0,PA,349.538,426.025,2.0,0.0,623.361,4.4,2.70805020110221,5.856612282516044,6.054498029993456,6.435125805222275,1,0,0,2008,623.361,0.0,0.0,349.538,0.0,0.0,426.025,0.0,0.0,1251708.888,855458.2,701872.304,6.435125805222275,0.0,0.0,5.856612282516044,0.0,0.0,6.054498029993456,0.0,0.0,12921.732616886327,12157.43204422686,11760.077463292215
